step,time_start,time_end,mid_start,mid_end,price_change,process_volatility,latent_signal,drift_price_move,information_price_move,noise_price_move,jump_price_move,quote_bid,quote_ask,bid_size,ask_size,bid_distance,ask_distance,quote_center_shift,effective_half_spread,bid_intensity,ask_intensity,bid_fill_quantity,ask_fill_quantity,net_inventory_change,toxic_bid_quantity,toxic_ask_quantity,total_toxic_quantity,inventory_start,inventory_after_risk_action,inventory_after_fills,cash_start,cash_after_risk_action,cash_after_fills,wealth_start,wealth_end,forced_execution_pnl,forced_execution_cost,forced_trade_quantity,spread_capture,maker_fees,price_move_pnl,new_fill_price_pnl,carried_inventory_price_pnl,passive_markout_pnl,drift_price_pnl,information_price_pnl,noise_price_pnl,jump_price_pnl,new_fill_information_pnl,carried_information_pnl,exact_interval_pnl,attributed_interval_pnl,reconciliation_error,risk_state,risk_reason_codes,risk_liquidation_pnl,risk_drawdown,estimated_volatility,target_half_spread,estimated_bid_adverse_loss,estimated_ask_adverse_loss
33,0.132,0.136,99.32369858359104,99.32768008990803,0.00398150631698968,1.5,0.489007545837878,0.0,0.03247393039499462,-0.028492424078013397,0.0,99.27,99.38,4.0,4.0,0.05369858359104285,0.056301416408956584,0.0013014164089497626,0.054999999999999716,22.045938158770124,50.728656415710155,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,-598.1539999999998,-598.1539999999998,-598.1539999999998,-2.2118084984535926,-2.1879194605515977,0.0,0.0,0.0,0.0,0.0,0.02388903790193808,0.0,0.02388903790193808,0.0,0.0,0.1948435823699677,-0.1709545444680804,0.0,0.0,0.1948435823699677,0.023889037901994925,0.02388903790193808,5.684341886080802e-14,normal,,0.0,0.0,0.0,0.05,0.03169011472519431,0.029988520653913824
34,0.136,0.14,99.32768008990803,99.26576697327314,-0.061913116634883636,1.5,-0.2432450011359375,0.0,-0.016153372893835956,-0.04575974374105129,0.0,99.27,99.38,4.0,4.0,0.05768008990803253,0.052319910091966904,-0.0026800899080399176,0.054999999999999716,39.665768169905434,28.194608949152975,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,-598.1539999999998,-598.1539999999998,-598.1539999999998,-2.1879194605515977,-2.5593981603608427,0.0,0.0,0.0,0.0,0.0,-0.3714786998093018,-0.0,-0.3714786998093018,0.0,0.0,-0.09692023736301573,-0.2745584624463077,0.0,-0.0,-0.09692023736301573,-0.37147869980924497,-0.3714786998093018,5.684341886080802e-14,normal,,0.0,0.0,0.0,0.05,0.03169011472519431,0.029988520653913824
35,0.14,0.14400000000000002,99.26576697327314,99.18881825997732,-0.07694871329582043,1.5,-1.4174201458802729,0.0,-0.09412779731018565,0.017179084014363504,0.0,99.21000000000001,99.32000000000001,4.0,4.0,0.055766973273136955,0.05423302672686248,-0.0007669732731301337,0.054999999999999716,118.11778241589454,9.468183361930022,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,-598.1539999999998,-598.1539999999998,-598.1539999999998,-2.5593981603608427,-3.021090440135822,0.0,0.0,0.0,0.0,0.0,-0.46169227977492255,-0.0,-0.46169227977492255,0.0,0.0,-0.5647667838611139,0.10307450408618102,0.0,-0.0,-0.5647667838611139,-0.4616922797749794,-0.46169227977492255,-5.684341886080802e-14,normal,,0.0,0.0,0.0,0.05,0.03169011472519431,0.029988520653913824
36,0.14400000000000002,0.148,99.18881825997732,99.08790843538782,-0.10090982458950748,1.5,-0.6065602096248502,0.0,-0.04028034780931785,-0.06062947678019939,0.0,99.13,99.24000000000001,4.0,4.0,0.058818259977329035,0.05118174002268461,-0.0038182599773222137,0.05500000000000682,53.89216897901389,20.751824307784997,1.0,1.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,-598.1539999999998,-598.1539999999998,-598.0459999999997,-3.021090440135822,-3.518549387672806,0.0,0.0,0.0,0.11000000000001364,0.002,-0.6054589475370449,-0.0,-0.6054589475370449,0.11000000000001364,0.0,-0.24168208685590709,-0.36377686068119636,0.0,-0.0,-0.24168208685590709,-0.49745894753698394,-0.49745894753703124,4.729550084903167e-14,normal,,0.0,0.0,0.0,0.05,0.03169011472519431,0.029988520653913824
37,0.148,0.152,99.08790843538782,98.940565585043,-0.14734285034481331,1.5,-1.691585166627013,0.0,-0.112334501636633,-0.035008348708178566,0.0,99.03,99.14,4.0,4.0,0.05790843538781587,0.05209156461218356,-0.0029084353878090496,0.054999999999999716,145.45757790570295,7.688570360653554,1.0,0.0,1.0,1.0,0.0,1.0,6.0,6.0,7.0,-598.0459999999997,-598.0459999999997,-697.0769999999997,-3.518549387672806,-4.49304090469866,0.0,0.0,0.0,0.05790843538781587,0.001,-1.0313999524136932,-0.14734285034481331,-0.8840571020688799,-0.08943441495699744,0.0,-0.7863415114564309,-0.24505844095724996,0.0,-0.112334501636633,-0.674007009819798,-0.9744915170258537,-0.9744915170258773,2.3647750424515834e-14,normal,,0.0,0.0,0.0,0.05,0.03861208571162563,0.02698966858852244
38,0.152,0.156,98.940565585043,98.76947028798914,-0.17109529705386706,1.5,-1.7815217087486683,0.0,-0.11830699231429917,-0.052788304739570496,0.0,98.89,99.0,4.0,4.0,0.050565585043003125,0.059434414956996307,0.004434414956989485,0.054999999999999716,180.00752893461754,6.212855811294733,1.0,0.0,1.0,1.0,0.0,1.0,7.0,7.0,8.0,-697.0769999999997,-697.0769999999997,-795.9679999999996,-4.49304090469866,-5.812237696086527,0.0,0.0,0.0,0.050565585043003125,0.001,-1.3687623764309365,-0.17109529705386706,-1.1976670793770694,-0.12052971201086393,0.0,-0.9464559385143934,-0.42230643791656397,0.0,-0.11830699231429917,-0.8281489462000942,-1.319196791387867,-1.3191967913879332,6.616929226765933e-14,normal,,0.0,0.0,0.0,0.05,0.0494851621749444,0.02698966858852244
39,0.156,0.16,98.76947028798914,98.79746240863567,0.02799212064653034,1.5,-0.3473021858153351,0.0,-0.02306358481416112,0.0510557054606978,0.0,98.71000000000001,98.82000000000001,4.0,4.0,0.05947028798912868,0.05052971201087075,-0.004470287989121857,0.054999999999999716,42.17874637458054,26.514795207195515,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.9679999999996,-795.9679999999996,-795.9679999999996,-5.812237696086527,-5.588300730914284,0.0,0.0,0.0,0.0,0.0,0.2239369651722427,0.0,0.2239369651722427,0.0,0.0,-0.18450867851328895,0.4084456436855824,0.0,-0.0,-0.18450867851328895,0.2239369651722427,0.2239369651722427,0.0,normal,,0.0,0.0,0.0,0.05,0.06164617566283666,0.02698966858852244
40,0.16,0.164,98.79746240863567,98.78367149302787,-0.013790915607799548,1.5,-0.2629794912367273,0.0,-0.01746389757462733,0.0036729819668287382,0.0,98.74000000000001,98.85000000000001,4.0,4.0,0.05746240863565788,0.05253759136434155,-0.002462408635651059,0.054999999999999716,40.53508344388875,27.589947452960093,1.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,9.0,-795.9679999999996,-795.9679999999996,-894.7089999999996,-5.588300730914284,-5.65595656274877,0.0,0.0,0.0,0.05746240863565788,0.001,-0.12411824047019593,-0.013790915607799548,-0.11032732486239638,0.04367149302785833,0.0,-0.15717507817164597,0.03305683770145865,0.0,-0.01746389757462733,-0.13971118059701865,-0.06765583183448598,-0.06765583183453805,5.206945985491984e-14,normal,,0.0,0.0,0.0,0.05,0.06164617566283666,0.02698966858852244
41,0.164,0.168,98.78367149302787,98.63182482681744,-0.15184666621043164,1.5,-0.3662298281934165,0.0,-0.024320528487850244,-0.1275261377225782,0.0,98.73,98.84,4.0,4.0,0.05367149302786345,0.05632850697213598,0.001328506972129162,0.054999999999999716,47.62365736330236,23.483303974046,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,-894.7089999999996,-894.7089999999996,-894.7089999999996,-5.65595656274877,-7.0225765586426405,0.0,0.0,0.0,0.0,0.0,-1.3666199958938847,-0.0,-1.3666199958938847,0.0,0.0,-0.2188847563906522,-1.1477352395032039,0.0,-0.0,-0.2188847563906522,-1.3666199958938705,-1.3666199958938847,1.4210854715202004e-14,normal,,0.0,0.0,0.0,0.05,0.05686064965733295,0.02698966858852244
42,0.168,0.17200000000000001,98.63182482681744,98.73740352759364,0.10557870077620635,1.5,0.2576724775133282,0.0,0.017111470304893378,0.08846723047130742,0.0,98.58,98.69,4.0,4.0,0.0518248268174375,0.058175173182561934,0.0031751731825551133,0.054999999999999716,28.07999940180571,39.827665457369136,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,-894.7089999999996,-894.7089999999996,-894.7089999999996,-7.0225765586426405,-6.072368251656826,0.0,0.0,0.0,0.0,0.0,0.9502083069858571,0.0,0.9502083069858571,0.0,0.0,0.1540032327440404,0.7962050742417668,0.0,0.0,0.1540032327440404,0.9502083069858145,0.9502083069858571,-4.263256414560601e-14,normal,,0.0,0.0,0.0,0.05,0.05686064965733295,0.02698966858852244
43,0.17200000000000001,0.176,98.73740352759364,98.80030856648217,0.06290503888853038,1.5,-0.6882200664493553,0.0,-0.045703201769660126,0.1086082406581824,0.0,98.68,98.79,4.0,4.0,0.05740352759363532,0.052596472406364114,-0.002403527593628496,0.054999999999999716,59.49809132402554,18.796583173192403,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,-894.7089999999996,-894.7089999999996,-894.7089999999996,-6.072368251656826,-5.506222901660067,0.0,0.0,0.0,0.0,0.0,0.5661453499967735,0.0,0.5661453499967735,0.0,0.0,-0.41132881592694115,0.9774741659236417,0.0,-0.0,-0.41132881592694115,0.5661453499967593,0.5661453499967735,-1.4210854715202004e-14,normal,,0.0,0.0,0.0,0.05,0.05686064965733295,0.02698966858852244
44,0.176,0.18,98.80030856648217,98.80061127553175,0.0003027090495777429,1.5,1.8844902307584936,0.0,0.12514490850819593,-0.12484219945861309,0.0,98.75,98.86,4.0,4.0,0.05030856648217252,0.05969143351782691,0.004691433517834298,0.054999999999999716,6.673965866844192,167.57065357109232,0.0,1.0,-1.0,0.0,1.0,1.0,9.0,9.0,8.0,-894.7089999999996,-894.7089999999996,-795.8499999999996,-5.506222901660067,-5.445109795745566,0.0,0.0,0.0,0.05969143351782691,0.001,0.0024216723966219433,-0.0003027090495777429,0.0027243814461996863,0.059388724468249166,0.0,1.0011592680655674,-0.9987375956689047,0.0,-0.12514490850819593,1.1263041765737634,0.06111310591450092,0.06111310591444885,5.206945985491984e-14,normal,,0.0,0.0,0.0,0.05,0.05686064965733295,0.02698966858852244
45,0.18,0.184,98.80061127553175,98.90692596866555,0.10631469313379682,1.5,1.891509169975338,0.0,0.12561102103654956,-0.01929632790275618,0.0,98.75,98.86,4.0,4.0,0.050611275531750266,0.059388724468249166,0.004388724468256555,0.054999999999999716,6.595901410876253,169.55390212081278,0.0,1.0,-1.0,0.0,1.0,1.0,8.0,8.0,7.0,-795.8499999999996,-795.8499999999996,-696.9909999999995,-5.445109795745566,-4.642518219340673,0.0,0.0,0.0,0.059388724468249166,0.001,0.7442028519365778,-0.10631469313379682,0.8505175450703746,-0.04692596866554766,0.0,0.8792771472558469,-0.13507429531929327,0.0,-0.12561102103654956,1.0048881682923965,0.8025915764048932,0.8025915764048269,6.628031457012185e-14,normal,,0.0,0.0,0.0,0.05,0.05686064965733295,0.02432097263462797
46,0.184,0.188,98.90692596866555,98.91761189973786,0.010685931072316635,1.5,0.4503201253816839,0.0,0.029904782720793183,-0.01921885164847541,0.0,98.85000000000001,98.96000000000001,4.0,4.0,0.05692596866553856,0.05307403133446087,-0.0019259686655459518,0.054999999999999716,21.53876040390549,51.9231748367217,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,-696.9909999999995,-696.9909999999995,-696.9909999999995,-4.642518219340673,-4.567716701834456,0.0,0.0,0.0,0.0,0.0,0.07480151750621644,0.0,0.07480151750621644,0.0,0.0,0.20933347904555227,-0.13453196153932787,0.0,0.0,0.20933347904555227,0.07480151750621644,0.07480151750621644,0.0,normal,,0.0,0.0,0.0,0.05,0.05686064965733295,0.03252034468454485
47,0.188,0.192,98.91761189973786,98.95845396498693,0.040842065249066195,1.5,0.4685264939620987,0.0,0.031113828166120565,0.009728237082945733,0.0,98.86,98.97,4.0,4.0,0.05761189973786429,0.05238810026213514,-0.0026118997378716813,0.054999999999999716,20.92870434804609,53.43669649204317,1.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,8.0,-696.9909999999995,-696.9909999999995,-795.8519999999995,-4.567716701834456,-4.184368280104081,0.0,0.0,0.0,0.05761189973786429,0.001,0.32673652199252956,0.040842065249066195,0.28589445674346337,0.09845396498693049,0.0,0.24891062532896452,0.07782589666356586,0.0,0.031113828166120565,0.21779679716284395,0.38334842173037487,0.38334842173039385,-1.8984813721090177e-14,normal,,0.0,0.0,0.0,0.05,0.05686064965733295,0.03252034468454485
48,0.192,0.196,98.95845396498693,98.94058027190113,-0.017873693085803666,1.5,-0.6257348259516088,0.0,-0.04155369248721856,0.023679999401402498,0.0,98.9,99.01,4.0,4.0,0.058453964986924234,0.0515460350130752,-0.0034539649869174127,0.054999999999999716,55.190986059324786,20.263468766731535,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.8519999999995,-795.8519999999995,-795.8519999999995,-4.184368280104081,-4.327357824790511,0.0,0.0,0.0,0.0,0.0,-0.14298954468642933,-0.0,-0.14298954468642933,0.0,0.0,-0.3324295398977485,0.18943999521121999,0.0,-0.0,-0.3324295398977485,-0.14298954468642933,-0.14298954468642933,0.0,normal,,0.0,0.0,0.0,0.05,0.051174584691599655,0.03252034468454485
49,0.196,0.2,98.94058027190113,99.04223948713127,0.10165921523014276,1.5,0.8287431566517051,0.0,0.055035035376239334,0.0466241798539029,0.0,98.89,99.0,4.0,4.0,0.050580271901125684,0.05941972809887375,0.004419728098866926,0.054999999999999716,17.175705855737753,65.11294683383514,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.8519999999995,-795.8519999999995,-795.8519999999995,-4.327357824790511,-3.5140841029493686,0.0,0.0,0.0,0.0,0.0,0.8132737218411421,0.0,0.8132737218411421,0.0,0.0,0.4402802830099147,0.3729934388312232,0.0,0.0,0.4402802830099147,0.8132737218411421,0.8132737218411421,0.0,normal,,0.0,0.0,0.0,0.05,0.051174584691599655,0.03252034468454485
50,0.2,0.20400000000000001,99.04223948713127,99.05747420549457,0.01523471836330259,1.5,-0.7420440714556905,0.0,-0.049277537190519104,0.06451225555382231,0.0,98.99000000000001,99.10000000000001,4.0,4.0,0.05223948713125992,0.05776051286873951,0.0027605128687469005,0.054999999999999716,68.53458896903726,16.31819551326848,1.0,0.0,1.0,1.0,0.0,1.0,8.0,8.0,9.0,-795.8519999999995,-795.8519999999995,-894.8429999999995,-3.5140841029493686,-3.3257321505483333,0.0,0.0,0.0,0.05223948713125992,0.001,0.13711246526972332,0.01523471836330259,0.12187774690642073,0.06747420549456251,0.0,-0.4434978347146719,0.5806102999844008,0.0,-0.049277537190519104,-0.39422029752415283,0.1883519524010353,0.18835195240098324,5.206945985491984e-14,normal,,0.0,0.0,0.0,0.05,0.051174584691599655,0.03252034468454485
51,0.20400000000000001,0.20800000000000002,99.05747420549457,99.07951087487051,0.022036669375935958,1.5,0.8685904952939747,0.0,0.05768121070115722,-0.03564454132522026,0.0,99.0,99.11,4.0,4.0,0.057474205494571606,0.052525794505427825,-0.002474205494564785,0.054999999999999716,14.636852989075457,76.40719101660423,0.0,1.0,-1.0,0.0,1.0,1.0,9.0,9.0,8.0,-894.8429999999995,-894.8429999999995,-795.7339999999995,-3.3257321505483333,-3.0979130010354083,0.0,0.0,0.0,0.052525794505427825,0.001,0.17629335500748766,-0.022036669375935958,0.19833002438342362,0.030489125129491867,0.0,0.46144968560925775,-0.2851563306017621,0.0,-0.05768121070115722,0.519130896310415,0.22781914951292492,0.2278191495129155,9.43689570931383e-15,normal,,0.0,0.0,0.0,0.05,0.04605712622243969,0.03252034468454485
52,0.20800000000000002,0.212,99.07951087487051,99.08082974066222,0.0013188657917169166,1.5,-0.08057569791386027,0.0,-0.0053508573187749835,0.0066697231104952135,0.0,99.02,99.13,4.0,4.0,0.05951087487051154,0.05048912512948789,-0.004510874870518933,0.054999999999999716,33.15296155940976,33.733361051746535,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.7339999999995,-795.7339999999995,-795.7339999999995,-3.0979130010354083,-3.087362074701673,0.0,0.0,0.0,0.0,0.0,0.010550926333735333,0.0,0.010550926333735333,0.0,0.0,-0.04280685855019987,0.05335778488396171,0.0,-0.0,-0.04280685855019987,0.010550926333735333,0.010550926333735333,0.0,normal,,0.0,0.0,0.0,0.05,0.04605712622243969,0.03147197715368396
53,0.212,0.216,99.08082974066222,99.18124714480255,0.10041740414033029,1.5,0.8309752314910263,0.0,0.05518326262464373,0.04523414151569425,0.0,99.03,99.14,4.0,4.0,0.050829740662223344,0.05917025933777609,0.004170259337783477,0.054999999999999716,17.064437678430135,65.5375139394062,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.7339999999995,-795.7339999999995,-795.7339999999995,-3.087362074701673,-2.2840228415790307,0.0,0.0,0.0,0.0,0.0,0.8033392331226423,0.0,0.8033392331226423,0.0,0.0,0.44146610099714984,0.361873132125554,0.0,0.0,0.44146610099714984,0.8033392331226423,0.8033392331226423,0.0,normal,,0.0,0.0,0.0,0.05,0.04605712622243969,0.03147197715368396
54,0.216,0.22,99.18124714480255,99.05935177015387,-0.1218953746486875,1.5,-0.8582359735588782,0.0,-0.05699358937310012,-0.06490178527557608,0.0,99.13,99.24000000000001,4.0,4.0,0.05124714480255932,0.05875285519745432,0.003752855197447502,0.05500000000000682,77.4609113997668,14.437744173267294,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.7339999999995,-795.7339999999995,-795.7339999999995,-2.2840228415790307,-3.2591858387685306,0.0,0.0,0.0,0.0,0.0,-0.9751629971895,-0.0,-0.9751629971895,0.0,0.0,-0.45594871498480094,-0.5192142822046086,0.0,-0.0,-0.45594871498480094,-0.9751629971895,-0.9751629971895,0.0,normal,,0.0,0.0,0.0,0.05,0.04605712622243969,0.03147197715368396
55,0.22,0.224,99.05935177015387,99.1105060959461,0.051154325792239774,1.5,0.07438917165638813,0.0,0.004940023529435967,0.04621430226279374,0.0,99.0,99.11,4.0,4.0,0.05935177015386728,0.05064822984613215,-0.004351770153860457,0.054999999999999716,28.919830985632416,38.67107047665158,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.7339999999995,-795.7339999999995,-795.7339999999995,-3.2591858387685306,-2.8499512324306124,0.0,0.0,0.0,0.0,0.0,0.4092346063379182,0.0,0.4092346063379182,0.0,0.0,0.03952018823548774,0.3697144181023499,0.0,0.0,0.03952018823548774,0.4092346063379182,0.4092346063379182,0.0,normal,,0.0,0.0,0.0,0.05,0.04605712622243969,0.03147197715368396
56,0.224,0.228,99.1105060959461,99.06874567314662,-0.04176042279948433,1.5,-0.5935605995441033,0.0,-0.039417071901783826,-0.002343350897706925,0.0,99.06,99.17,4.0,4.0,0.05050609594610478,0.05949390405389465,0.0044939040539020425,0.054999999999999716,61.86190009824779,18.078345806418586,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,-795.7339999999995,-795.7339999999995,-795.7339999999995,-2.8499512324306124,-3.184034614826487,0.0,0.0,0.0,0.0,0.0,-0.33408338239587465,-0.0,-0.33408338239587465,0.0,0.0,-0.3153365752142706,-0.0187468071816554,0.0,-0.0,-0.3153365752142706,-0.33408338239587465,-0.33408338239587465,0.0,normal,,0.0,0.0,0.0,0.05,0.04605712622243969,0.03147197715368396
57,0.228,0.232,99.06874567314662,98.96686815690622,-0.10187751624040686,1.5,-1.46429055540759,0.0,-0.0972403595385804,-0.004637156701831396,0.0,99.01,99.12,4.0,4.0,0.058745673146617605,0.051254326853381826,-0.003745673146624995,0.054999999999999716,116.7750055082544,9.5770564715511,4.0,0.0,4.0,4.0,0.0,4.0,8.0,8.0,12.0,-795.7339999999995,-795.7339999999995,-1191.7779999999993,-3.184034614826487,-4.175582117124804,0.0,0.0,0.0,0.23498269258647042,0.004,-1.2225301948848823,-0.40751006496162745,-0.8150201299232549,-0.17252737237515703,0.0,-1.1668843144629648,-0.055645880421976754,0.0,-0.3889614381543216,-0.7779228763086432,-0.9915475022983173,-0.9915475022984119,9.459100169806334e-14,normal,,0.0,0.0,0.0,0.05,0.04605712622243969,0.03147197715368396
58,0.232,0.23600000000000002,98.96686815690622,99.02376589184347,0.0568977349372517,1.5,1.104297893195855,0.0,0.07333402771430945,-0.016436292777063998,0.0,98.91,99.02,4.0,4.0,0.05686815690621927,0.05313184309378016,-0.0018681569062124481,0.054999999999999716,11.968937381357813,93.43860583314131,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,-1191.7779999999993,-1191.7779999999993,-1191.7779999999993,-4.175582117124804,-3.492809297877784,0.0,0.0,0.0,0.0,0.0,0.6827728192470204,0.0,0.6827728192470204,0.0,0.0,0.8800083325717134,-0.19723551332476796,0.0,0.0,0.8800083325717134,0.6827728192470204,0.6827728192470204,0.0,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.03147197715368396
59,0.23600000000000002,0.24,99.02376589184347,99.0863852208549,0.06261932901142586,1.5,1.052527569057294,0.0,0.06989607278516523,-0.007276743773742961,0.0,98.97,99.08,4.0,4.0,0.053765891843468694,0.05623410815653074,0.0012341081565381273,0.054999999999999716,13.259957836430175,84.34120500335818,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,-1191.7779999999993,-1191.7779999999993,-1191.7779999999993,-3.492809297877784,-2.74137734974056,0.0,0.0,0.0,0.0,0.0,0.7514319481371103,0.0,0.7514319481371103,0.0,0.0,0.8387528734219827,-0.08732092528491553,0.0,0.0,0.8387528734219827,0.751431948137224,0.7514319481371103,1.1368683772161603e-13,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.03147197715368396
60,0.24,0.244,99.0863852208549,99.15971646849957,0.07333124764467414,1.5,1.421312221838427,0.0,0.0943862616321228,-0.021055013987445612,0.0,99.03,99.14,4.0,4.0,0.05638522085489228,0.05361477914510715,-0.0013852208548854605,0.054999999999999716,9.076554818043732,123.21424203762851,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,-1191.7779999999993,-1191.7779999999993,-1191.7779999999993,-2.74137734974056,-1.861402378004641,0.0,0.0,0.0,0.0,0.0,0.8799749717360896,0.0,0.8799749717360896,0.0,0.0,1.1326351395854735,-0.25266016784934736,0.0,0.0,1.1326351395854735,0.8799749717359191,0.8799749717360896,-1.7053025658242404e-13,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.03147197715368396
61,0.244,0.248,99.15971646849957,99.2389144985663,0.07919803006673476,1.5,0.9401394120684434,0.0,0.062432619064785345,0.016765411001950403,0.0,99.10000000000001,99.21000000000001,4.0,4.0,0.05971646849955903,0.050283531500440404,-0.0047164684995664174,0.054999999999999716,13.181149839115314,84.84546764649365,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,-1191.7779999999993,-1191.7779999999993,-1191.7779999999993,-1.861402378004641,-0.911026017203767,0.0,0.0,0.0,0.0,0.0,0.9503763608008171,0.0,0.9503763608008171,0.0,0.0,0.7491914287774242,0.20118493202340482,0.0,0.0,0.7491914287774242,0.950376360800874,0.9503763608008171,5.684341886080802e-14,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.03147197715368396
62,0.248,0.252,99.2389144985663,99.35994496061154,0.12103046204524048,1.5,0.2185000262695498,0.0,0.014510112788186433,0.10652034925705574,0.0,99.18,99.29,4.0,4.0,0.05891449856629549,0.05108550143370394,-0.003914498566288671,0.054999999999999716,25.6027219625245,43.68132512844621,0.0,1.0,-1.0,0.0,1.0,1.0,12.0,12.0,11.0,-1191.7779999999993,-1191.7779999999993,-1092.4889999999994,-0.911026017203767,0.4703945667276912,0.0,0.0,0.0,0.05108550143370394,0.001,1.3313350824976453,-0.12103046204524048,1.4523655445428858,-0.06994496061153654,0.0,0.15961124067005075,1.171723841827613,0.0,-0.014510112788186433,0.1741213534582372,1.3814205839314582,1.3814205839313494,1.0880185641326534e-13,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.03147197715368396
63,0.252,0.256,99.35994496061154,99.23680444397904,-0.12314051663250325,1.5,-1.6422315445026858,0.0,-0.10905703464609783,-0.014083481986408197,0.0,99.3,99.41,4.0,4.0,0.05994496061154564,0.05005503938845379,-0.004944960611553029,0.054999999999999716,134.12990482954916,8.337893206138066,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,-1092.4889999999994,-1092.4889999999994,-1092.4889999999994,0.4703945667276912,-0.8841511162299867,0.0,0.0,0.0,0.0,0.0,-1.3545456829575357,-0.0,-1.3545456829575357,0.0,0.0,-1.1996273811070761,-0.15491830185049016,0.0,-0.0,-1.1996273811070761,-1.3545456829576779,-1.3545456829575357,-1.4210854715202004e-13,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.040427825642839615
64,0.256,0.26,99.23680444397904,99.34845261273925,0.11164816876021177,1.5,1.6400083538324708,0.0,0.10890939737609279,0.0027387713841178565,0.0,99.18,99.29,4.0,4.0,0.056804443979032726,0.053195556020966706,-0.0018044439790259048,0.054999999999999716,7.398832076532543,151.1536970497595,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,-1092.4889999999994,-1092.4889999999994,-1092.4889999999994,-0.8841511162299867,0.34397874013234286,0.0,0.0,0.0,0.0,0.0,1.2281298563623295,0.0,1.2281298563623295,0.0,0.0,1.1980033711370206,0.030126485225296422,0.0,0.0,1.1980033711370206,1.2281298563623295,1.2281298563623295,0.0,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.040427825642839615
65,0.26,0.264,99.34845261273925,99.30828128724382,-0.040171325495435894,1.5,0.04339253834505757,0.0,0.0028816043471580825,-0.043052929842588114,0.0,99.29,99.4,4.0,4.0,0.05845261273924507,0.05154738726075436,-0.0034526127392524586,0.054999999999999716,30.22318534585262,37.00340680244382,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,-1092.4889999999994,-1092.4889999999994,-1092.4889999999994,0.34397874013234286,-0.0979058403174804,0.0,0.0,0.0,0.0,0.0,-0.44188458044979484,-0.0,-0.44188458044979484,0.0,0.0,0.031697647818738905,-0.47358222826846924,0.0,0.0,0.031697647818738905,-0.44188458044982326,-0.44188458044979484,-2.842170943040401e-14,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.040427825642839615
66,0.264,0.268,99.30828128724382,99.48168466629149,0.17340337904767011,1.5,1.4322008283767658,0.0,0.09510935037346038,0.07829402867420078,0.0,99.25,99.36,4.0,4.0,0.05828128724381543,0.051718712756184004,-0.003281287243808606,0.054999999999999716,8.686462283739123,128.74755978757793,0.0,1.0,-1.0,0.0,1.0,1.0,11.0,11.0,10.0,-1092.4889999999994,-1092.4889999999994,-993.1299999999993,-0.0979058403174804,1.6868466629155137,0.0,0.0,0.0,0.051718712756184004,0.001,1.7340337904767011,-0.17340337904767011,1.9074371695243713,-0.12168466629148611,0.0,0.9510935037346038,0.7829402867420078,0.0,-0.09510935037346038,1.0462028541080641,1.784752503232994,1.7847525032328853,1.0880185641326534e-13,normal,,0.0,0.0,0.0,0.05,0.0516391652242364,0.040427825642839615
